Area;Year;Fungicides and Bactericides;Herbicides;Insecticides;Pesticides (total);Precipitation (mm);AVERAGE PRECIPITATION;Item;Area harvested(ha);Production(tonnes);Yield (kg/ha);Production(tonnes).1;Production(kg);Average Mean Surface Air Temperature (Annual Mean);Average Temperature by Country;Temperature Deviation (?);Fertilizer (kg/ha)
France;2009;32520.0;22565.0;1121.0;63676.0;"896,6";96529140625;Potatoes;162593.0;7119238.7;43785.6;7119238.7;7119238700;"11,69";"11,1919";"0,4981";"120,56"
France;2010;29828.0;22632.0;1033.0;61903.0;"956,45";96529140625;Potatoes;157082.0;6622043.0;42156.6;6622043.0;6622043000;"10,6";"11,1919";"-0,5919";"150,54"
France;2011;24496.0;29252.0;4171.0;61262.0;"787,09";96529140625;Potatoes;158643.0;7440219.0;46899.1;7440219.0;7440219000;"12,28";"11,1919";"1,0881";"141,3"
France;2012;27581.0;27801.0;5458.0;63910.0;"968,35";96529140625;Potatoes;154097.0;6376057.6;41376.9;6376057.6;6376057600;"11,55";"11,1919";"0,3581";"160,79"
France;2013;30376.0;27883.0;5710.0;66757.0;"1057,05";96529140625;Potatoes;161206.0;6957008.0;43156.0;6957008.0;6957008000;"11,1";"11,1919";"-0,0919";"169,42"
France;2014;34442.0;31035.0;6195.0;74874.0;"1033,13";96529140625;Potatoes;168519.0;8085184.0;47977.9;8085184.0;8085184000;"12,5";"11,1919";"1,3081";"168,43"
France;2015;27374.0;30596.0;5165.0;66629.0;"799,73";96529140625;Potatoes;167505.0;7119837.0;42505.2;7119837.0;7119837000;"12,25";"11,1919";"1,0581";"170,4"
France;2016;31971.0;30156.0;6280.0;72076.0;"969,76";96529140625;Potatoes;179129.0;6954983.0;38826.7;6954983.0;6954983000;"11,79";"11,1919";"0,5981";"163,14"
France;2017;29786.0;30253.0;6265.0;70459.0;"853,79";96529140625;Potatoes;194055.0;8547354.0;44046.0;8547354.0;8547354000;"11,98";"11,1919";"0,7881";"177,62"
France;2018;39065.0;34354.0;6358.0;83983.0;"1028,51";96529140625;Potatoes;199560.0;7860380.0;39388.6;7860380.0;7860380000;"12,67";"11,1919";"1,4781";"170,97"
France;2019;24484.0;22484.0;4801.0;54304.0;988;96529140625;Potatoes;207160.0;8560410.0;41322.7;8560410.0;8560410000;"12,39";"11,1919";"1,1981";"157,72"
France;2020;26031.0;29154.0;6479.0;64789.0;"928,4";96529140625;Potatoes;216420.0;8822180.0;40764.2;8822180.0;8822180000;"12,73";"11,1919";"1,5381";"179,54"
France;2021;29221.0;30281.0;6960.0;70100.0;"1010,61";96529140625;Potatoes;211590.0;8987220.0;42474.7;8987220.0;8987220000;"11,58";"11,1919";"0,3881";"171,65"
France;2022;27939.0;29900.0;6665.0;67872.0;"847,36";96529140625;Potatoes;211670.0;8067380.0;38113.0;8067380.0;8067380000;"13,18";"11,1919";"1,9881";"130,62"
France;2023;26115.0;29906.0;6237.0;65415.0;"1008,01";96529140625;Potatoes;204010.0;8606490.0;42186.6;8606490.0;8606490000;"13,02";"11,1919";"1,8281";"131,32"
Germany;1961;;;;;"883,1";88157859375;Potatoes;1658205.0;29945536.0;18059.0;29945536.0;29945536000;"9,1";"9,1241";"-0,0241";"268,07"
Germany;1962;;;;;"763,52";88157859375;Potatoes;1705524.0;38388000.0;22508.0;38388000.0;38388000000;"7,41";"9,1241";"-1,7141";"291,79"
Germany;1963;;;;;"725,66";88157859375;Potatoes;1672044.0;38697568.0;23143.9;38697568.0;38697568000;"7,35";"9,1241";"-1,7741";"304,44"
Germany;1964;;;;;"731,59";88157859375;Potatoes;1596448.0;33495232.0;20981.1;33495232.0;33495232000;"8,27";"9,1241";"-0,8541";"324,98"
Germany;1965;;;;;"1071,8";88157859375;Potatoes;1508433.0;30951200.0;20518.8;30951200.0;30951200000;"7,7";"9,1241";"-1,4241";"345,25"
Germany;1966;;;;;"1028,34";88157859375;Potatoes;1425859.0;31662576.0;22206.0;31662576.0;31662576000;"8,63";"9,1241";"-0,4941";"337,9"
Germany;1967;;;;;"950,08";88157859375;Potatoes;1393136.0;35358912.0;25380.8;35358912.0;35358912000;"9,12";"9,1241";"-0,0041";"349,53"
Germany;1968;;;;;"915,98";88157859375;Potatoes;1331443.0;31834800.0;23910.0;31834800.0;31834800000;"8,37";"9,1241";"-0,7541";"354,47"
Germany;1969;;;;;"832,6";88157859375;Potatoes;1193246.0;24818976.0;20799.5;24818976.0;24818976000;"7,96";"9,1241";"-1,1641";"380,09"
Germany;1970;;;;;"1001,24";88157859375;Potatoes;1263676.0;29303808.0;23189.3;29303808.0;29303808000;"7,91";"9,1241";"-1,2141";"398,56"
Germany;1971;;;;;"713,13";88157859375;Potatoes;1211945.0;24587504.0;20287.6;24587504.0;24587504000;"8,67";"9,1241";"-0,4541";"409,58"
Germany;1972;;;;;"800,02";88157859375;Potatoes;1149620.0;27178016.0;23640.9;27178016.0;27178016000;"8,08";"9,1241";"-1,0441";"404,6"
Germany;1973;;;;;"819,59";88157859375;Potatoes;1130959.0;25076496.0;22172.8;25076496.0;25076496000;"8,45";"9,1241";"-0,6741";"411,67"
Germany;1974;;;;;"976,07";88157859375;Potatoes;1102486.0;27952864.0;25354.4;27952864.0;27952864000;"9,02";"9,1241";"-0,1041";"423,35"
Germany;1975;;;;;"770,06";88157859375;Potatoes;989644.0;18525616.0;18719.5;18525616.0;18525616000;"9,13";"9,1241";"0,0059";"409,64"
Germany;1976;;;;;"682,28";88157859375;Potatoes;1014510.0;16624339.0;16386.6;16624339.0;16624339000;"8,57";"9,1241";"-0,5541";"430,98"
Germany;1977;;;;;"920,5";88157859375;Potatoes;987192.0;21681296.0;21962.6;21681296.0;21681296000;"8,79";"9,1241";"-0,3341";"418,41"
Germany;1978;;;;;"883,81";88157859375;Potatoes;933928.0;21286928.0;22792.9;21286928.0;21286928000;"8,02";"9,1241";"-1,1041";"422,69"
Germany;1979;;;;;"910,31";88157859375;Potatoes;873990.0;22448112.0;25684.6;22448112.0;22448112000;"7,97";"9,1241";"-1,1541";"440,35"
Germany;1980;;;;;"939,07";88157859375;Potatoes;819108.0;17146192.0;20932.8;17146192.0;17146192000;"7,75";"9,1241";"-1,3741";"429,7"
Germany;1981;;;;;"1080,57";88157859375;Potatoes;778642.0;18799392.0;24143.8;18799392.0;18799392000;"8,43";"9,1241";"-0,6941";"404,55"
Germany;1982;;;;;"801,19";88157859375;Potatoes;768466.0;16704081.0;21736.9;16704081.0;16704081000;"9,16";"9,1241";"0,0359";"396,96"
Germany;1983;;;;;"874,52";88157859375;Potatoes;732499.0;13361138.0;18240.5;13361138.0;13361138000;"9,35";"9,1241";"0,2259";"383,34"
Germany;1984;;;;;"912,34";88157859375;Potatoes;731491.0;19957088.0;27282.8;19957088.0;19957088000;"8,25";"9,1241";"-0,8741";"396,68"
Germany;1985;;;;;"848,13";88157859375;Potatoes;717942.0;21053840.0;29325.3;21053840.0;21053840000;"7,74";"9,1241";"-1,3841";"403,34"
Germany;1986;;;;;"954,82";88157859375;Potatoes;690216.0;18124016.0;26258.5;18124016.0;18124016000;"8,21";"9,1241";"-0,9141";"404,22"
Germany;1987;;;;;"976,33";88157859375;Potatoes;670141.0;19581920.0;29220.6;19581920.0;19581920000;"7,68";"9,1241";"-1,4441";"402,68"
Germany;1988;;;;;"967,58";88157859375;Potatoes;656800.0;19518368.0;29717.4;19518368.0;19518368000;"9,28";"9,1241";"0,1559";"408,01"
Germany;1989;;;;;"773,19";88157859375;Potatoes;645930.0;17114976.0;26496.6;17114976.0;17114976000;"9,78";"9,1241";"0,6559";"384,21"
Germany;1990;10945.0;15941.0;1838.0;31289.0;"847,94";88157859375;Potatoes;561404.0;14471000.0;25776.4;14471000.0;14471000000;"9,81";"9,1241";"0,6859";"279,9"
Germany;1991;9765.0;17790.0;1477.0;32006.0;"721,2";88157859375;Potatoes;341782.0;10200971.0;29846.4;10200971.0;10200971000;"8,72";"9,1241";"-0,4041";"256,83"
Germany;1992;9373.0;15394.0;1098.0;29542.0;"847,55";88157859375;Potatoes;360914.0;10896995.0;30192.8;10896995.0;10896995000;"9,64";"9,1241";"0,5159";248
Germany;1993;7660.0;12696.0;1790.0;25170.0;"961,25";88157859375;Potatoes;312332.0;12260248.0;39253.9;12260248.0;12260248000;"8,75";"9,1241";"-0,3741";"228,86"
Germany;1994;7698.0;14834.0;1439.0;26330.0;"945,57";88157859375;Potatoes;293421.0;9668572.0;32951.2;9668572.0;9668572000;"9,93";"9,1241";"0,8059";"246,2"
Germany;1995;9652.0;16065.0;1518.0;30090.0;"932,06";88157859375;Potatoes;315173.0;9898277.0;31405.9;9898277.0;9898277000;"9,14";"9,1241";"0,0159";"238,36"
Germany;1996;10404.0;16541.0;1296.0;31683.0;"752,48";88157859375;Potatoes;335804.0;13099568.0;39009.6;13099568.0;13099568000;"7,51";"9,1241";"-1,6141";"238,19"
Germany;1997;9397.0;16485.0;1311.0;30414.0;"802,15";88157859375;Potatoes;303584.0;11659284.0;38405.5;11659284.0;11659284000;"9,13";"9,1241";"0,0059";"241,45"
Germany;1998;10530.0;17269.0;1631.0;33377.0;"997,58";88157859375;Potatoes;297267.0;11337580.0;38139.4;11337580.0;11337580000;"9,29";"9,1241";"0,1659";"247,36"
Germany;1999;9701.0;15825.0;1501.0;30019.0;"919,65";88157859375;Potatoes;308501.0;11568439.0;37498.9;11568439.0;11568439000;"9,75";"9,1241";"0,6259";"256,57"
Germany;2000;9641.0;16611.0;1415.0;35273.0;"918,58";88157859375;Potatoes;304380.0;13192951.0;43343.7;13192951.0;13192951000;"10,14";"9,1241";"1,0159";"232,36"
Germany;2001;8246.0;14942.0;1341.0;33423.0;"1010,07";88157859375;Potatoes;282100.0;11502844.0;40775.8;11502844.0;11502844000;"9,2";"9,1241";"0,0759";"221,23"
Germany;2002;10129.0;14328.0;1437.0;34432.0;"1063,64";88157859375;Potatoes;284078.0;11113856.0;39122.6;11113856.0;11113856000;"9,75";"9,1241";"0,6259";"220,07"
Germany;2003;10033.0;15350.0;1083.0;35539.0;"638,19";88157859375;Potatoes;287264.0;9915679.0;34517.7;9915679.0;9915679000;"9,51";"9,1241";"0,3859";"219,7"
Germany;2004;8175.0;15923.0;1255.0;34930.0;"863,05";88157859375;Potatoes;295266.0;13043559.0;44175.6;13043559.0;13043559000;"9,17";"9,1241";"0,0459";"215,13"
Germany;2005;10183.0;15610.0;1015.0;36386.0;"844,82";88157859375;Potatoes;276900.0;11624200.0;41979.8;11624200.0;11624200000;"9,22";"9,1241";"0,0959";"208,76"
Germany;2006;10209.0;17063.0;852.0;38540.0;"818,2";88157859375;Potatoes;274300.0;10030600.0;36568.0;10030600.0;10030600000;"9,75";"9,1241";"0,6259";"194,42"
Germany;2007;10925.0;17164.0;1499.0;40741.0;"1037,24";88157859375;Potatoes;274961.0;11643769.0;42347.0;11643769.0;11643769000;"10,1";"9,1241";"0,9759";"221,87"
Germany;2008;11505.0;18626.0;1298.0;43413.0;"871,47";88157859375;Potatoes;259800.0;11369000.0;43760.6;11369000.0;11369000000;"9,81";"9,1241";"0,6859";"159,58"
Germany;2009;10922.0;15159.0;1507.0;39289.0;"901,1";88157859375;Potatoes;263700.0;11683100.0;44304.5;11683100.0;11683100000;"9,55";"9,1241";"0,4259";"181,41"
Germany;2010;10431.0;16675.0;1363.0;40832.0;"971,99";88157859375;Potatoes;254367.0;10143090.0;39875.8;10143090.0;10143090000;"8,23";"9,1241";"-0,8941";"211,6"
Germany;2011;10473.0;17955.0;12123.0;43856.0;"794,31";88157859375;Potatoes;258700.0;11837200.0;45756.5;11837200.0;11837200000;"10,02";"9,1241";"0,8959";"191,49"
Germany;2012;9062.0;19907.0;13193.0;45522.0;"895,98";88157859375;Potatoes;238300.0;10665600.0;44757.0;10665600.0;10665600000;"9,46";"9,1241";"0,3359";"198,92"
Germany;2013;10507.0;17670.0;12353.0;43525.0;"909,5";88157859375;Potatoes;242800.0;9669700.0;39825.8;9669700.0;9669700000;"9,09";"9,1241";"-0,0341";"203,47"
Germany;2014;12920.0;17877.0;12895.0;46078.0;"859,13";88157859375;Potatoes;244800.0;11607300.0;47415.4;11607300.0;11607300000;"10,64";"9,1241";"1,5159";"217,7"
Germany;2015;12817.0;16063.0;15145.0;47851.0;"804,41";88157859375;Potatoes;236700.0;10370200.0;43811.6;10370200.0;10370200000;"10,33";"9,1241";"1,2059";"202,27"
Germany;2016;12141.0;15038.0;15702.0;46889.0;"838,37";88157859375;Potatoes;242600.0;10772100.0;44402.7;10772100.0;10772100000;"9,86";"9,1241";"0,7359";"197,23"
Germany;2017;13266.0;16752.0;14732.0;48307.0;"954,83";88157859375;Potatoes;250500.0;11720000.0;46786.4;11720000.0;11720000000;"9,9";"9,1241";"0,7759";"178,12"
Germany;2018;11682.0;14570.0;16392.0;44961.0;"663,27";88157859375;Potatoes;252200.0;8920800.0;35371.9;8920800.0;8920800000;"10,73";"9,1241";"1,6059";"166,48"
Germany;2019;10217.0;13946.0;18758.0;45181.0;853;88157859375;Potatoes;271600.0;10602200.0;39036.1;10602200.0;10602200000;"10,56";"9,1241";"1,4359";"174,1"
Germany;2020;9505.0;14589.0;21348.0;47974.0;"822,78";88157859375;Potatoes;273500.0;11715100.0;42834.0;11715100.0;11715100000;"10,75";"9,1241";"1,6259";"163,24"
Germany;2021;9693.0;16089.0;20744.0;48712.0;"988,48";88157859375;Potatoes;258300.0;11312100.0;43794.4;11312100.0;11312100000;"9,48";"9,1241";"0,3559";"130,14"
Germany;2022;11521.0;16812.0;17254.0;48169.0;"825,59";88157859375;Potatoes;266400.0;10683400.0;40102.9;10683400.0;10683400000;"10,79";"9,1241";"1,6659";"116,87"
Germany;2023;9341.0;13138.0;16113.0;40494.0;"1034,85";88157859375;Potatoes;264700.0;11607300.0;43850.8;11607300.0;11607300000;"10,89";"9,1241";"1,7659";"128,58"
Greece;1961;;;;;"668,19";80202859375;Potatoes;56198.0;400184.0;7121.0;400184.0;400184000;14;"14,0677";"-0,0677";"56,81"
Greece;1962;;;;;"976,81";80202859375;Potatoes;56198.0;402966.0;7170.5;402966.0;402966000;"14,25";"14,0677";"0,1823";"69,16"
Greece;1963;;;;;"983,05";80202859375;Potatoes;57420.0;465797.0;8112.1;465797.0;465797000;"13,96";"14,0677";"-0,1077";"71,49"
Greece;1964;;;;;"876,5";80202859375;Potatoes;58320.0;544503.0;9336.5;544503.0;544503000;"13,28";"14,0677";"-0,7877";"82,11"
Greece;1965;;;;;"762,29";80202859375;Potatoes;55680.0;516527.0;9276.7;516527.0;516527000;"13,38";"14,0677";"-0,6877";"83,81"
Greece;1966;;;;;"1005,95";80202859375;Potatoes;54860.0;531200.0;9682.8;531200.0;531200000;"14,5";"14,0677";"0,4323";"87,33"
Greece;1967;;;;;"815,17";80202859375;Potatoes;56383.0;598796.0;10620.2;598796.0;598796000;"13,52";"14,0677";"-0,5477";"91,05"
Greece;1968;;;;;"964,17";80202859375;Potatoes;54110.0;602992.0;11143.8;602992.0;602992000;"13,79";"14,0677";"-0,2777";"103,28"
Greece;1969;;;;;"855,48";80202859375;Potatoes;55340.0;676436.0;12223.3;676436.0;676436000;"13,56";"14,0677";"-0,5077";"106,62"
Greece;1970;;;;;"774,08";80202859375;Potatoes;58600.0;756109.0;12902.9;756109.0;756109000;"13,89";"14,0677";"-0,1777";"111,84"
Greece;1971;;;;;"968,5";80202859375;Potatoes;51100.0;667953.0;13071.5;667953.0;667953000;"13,44";"14,0677";"-0,6277";"116,22"
Greece;1972;;;;;"1042,96";80202859375;Potatoes;52300.0;689000.0;13174.0;689000.0;689000000;"13,41";"14,0677";"-0,6577";"121,5"
Greece;1973;;;;;"867,1";80202859375;Potatoes;55926.0;765000.0;13678.8;765000.0;765000000;"13,47";"14,0677";"-0,5977";"140,46"
Greece;1974;;;;;"853,83";80202859375;Potatoes;56000.0;778000.0;13892.9;778000.0;778000000;"13,42";"14,0677";"-0,6477";"144,6"
Greece;1975;;;;;"747,99";80202859375;Potatoes;57318.0;878320.0;15323.6;878320.0;878320000;"13,51";"14,0677";"-0,5577";"159,13"
Greece;1976;;;;;"900,8";80202859375;Potatoes;65000.0;1018000.0;15661.5;1018000.0;1018000000;"12,89";"14,0677";"-1,1777";"170,26"
Greece;1977;;;;;"541,44";80202859375;Potatoes;69400.0;1015717.0;14635.7;1015717.0;1015717000;"13,87";"14,0677";"-0,1977";"175,66"
Greece;1978;;;;;"879,52";80202859375;Potatoes;64200.0;907720.0;14138.9;907720.0;907720000;"13,29";"14,0677";"-0,7777";"198,24"
Greece;1979;;;;;"986,88";80202859375;Potatoes;63000.0;968000.0;15365.1;968000.0;968000000;"13,88";"14,0677";"-0,1877";"198,36"
Greece;1980;;;;;"865,37";80202859375;Potatoes;65000.0;1084000.0;16676.9;1084000.0;1084000000;"13,12";"14,0677";"-0,9477";"181,47"
Greece;1981;;;;;"825,33";80202859375;Potatoes;62000.0;1056000.0;17032.3;1056000.0;1056000000;"13,69";"14,0677";"-0,3777";"198,4"
Greece;1982;;;;;"811,68";80202859375;Potatoes;62000.0;1021000.0;16467.7;1021000.0;1021000000;"13,32";"14,0677";"-0,7477";"201,71"
Greece;1983;;;;;"743,31";80202859375;Potatoes;64000.0;1135000.0;17734.4;1135000.0;1135000000;"13,29";"14,0677";"-0,7777";"220,76"
Greece;1984;;;;;"720,39";80202859375;Potatoes;59000.0;1051000.0;17813.6;1051000.0;1051000000;"13,41";"14,0677";"-0,6577";"222,66"
Greece;1985;;;;;"730,38";80202859375;Potatoes;56000.0;1024000.0;18285.7;1024000.0;1024000000;"13,53";"14,0677";"-0,5377";"245,64"
Greece;1986;;;;;"715,26";80202859375;Potatoes;55000.0;1020000.0;18545.5;1020000.0;1020000000;"13,75";"14,0677";"-0,3177";"234,37"
Greece;1987;;;;;"849,35";80202859375;Potatoes;55560.0;1016520.0;18295.9;1016520.0;1016520000;"13,29";"14,0677";"-0,7777";"210,94"
Greece;1988;;;;;"688,25";80202859375;Potatoes;55000.0;997000.0;18127.3;997000.0;997000000;"13,63";"14,0677";"-0,4377";"226,62"
Greece;1989;;;;;"560,66";80202859375;Potatoes;56000.0;1148000.0;20500.0;1148000.0;1148000000;"13,58";"14,0677";"-0,4877";"224,51"
Greece;1990;2530.0;2080.0;2150.0;7420.0;"591,2";80202859375;Potatoes;50300.0;953035.0;18947.0;953035.0;953035000;"14,09";"14,0677";"0,0223";"240,08"
Greece;1991;2530.0;2080.0;2150.0;7420.0;"761,57";80202859375;Potatoes;51884.0;1049000.0;20218.2;1049000.0;1049000000;"13,04";"14,0677";"-1,0277";"227,45"
Greece;1992;2670.0;2130.0;2290.0;7869.0;"569,7";80202859375;Potatoes;51487.0;1052000.0;20432.3;1052000.0;1052000000;"13,26";"14,0677";"-0,8077";"219,27"
Greece;1993;3474.0;2305.0;2362.0;8826.0;"623,14";80202859375;Potatoes;49403.0;1000321.63;20248.4;1000321.63;1000321630;"13,44";"14,0677";"-0,6277";"179,29"
Greece;1994;1423.0;2252.0;2239.0;6341.0;"764,11";80202859375;Potatoes;49755.0;997492.01;20047.9;997492.01;997492010;"14,56";"14,0677";"0,4923";"185,83"
Greece;1995;2554.0;1883.0;1696.0;6663.0;"791,06";80202859375;Potatoes;52388.0;1050825.26;20058.5;1050825.26;1050825260;"13,76";"14,0677";"-0,3077";"179,01"
Greece;1996;2591.0;1960.0;2120.0;7296.0;"857,11";80202859375;Potatoes;51417.0;1031300.23;20057.8;1031300.23;1031300230;"13,42";"14,0677";"-0,6477";"199,29"
Greece;1997;3047.0;2123.0;3083.0;9223.0;"708,7";80202859375;Potatoes;49190.0;943307.24;19176.9;943307.24;943307240;"13,32";"14,0677";"-0,7477";"180,71"
Greece;1998;4731.0;2303.0;2505.0;10702.0;"785,7";80202859375;Potatoes;49088.0;993894.61;20247.2;993894.61;993894610;"14,17";"14,0677";"0,1023";"169,54"
Greece;1999;3707.0;2318.0;2835.0;9635.0;"791,94";80202859375;Potatoes;49163.0;978591.85;19905.0;978591.85;978591850;"14,77";"14,0677";"0,7023";"169,8"
Greece;2000;4676.0;2331.0;2864.0;10627.0;"519,78";80202859375;Potatoes;48816.0;1011601.36;20722.8;1011601.36;1011601360;"14,4";"14,0677";"0,3323";"166,36"
Greece;2001;4860.0;2650.0;2638.0;10725.0;"696,26";80202859375;Potatoes;46840.0;958461.28;20462.6;958461.28;958461280;"14,68";"14,0677";"0,6123";"158,46"
Greece;2002;4458.0;3398.0;3056.0;12754.0;"895,83";80202859375;Potatoes;46463.0;900846.58;19388.5;900846.58;900846580;"14,37";"14,0677";"0,3023";"154,11"
Greece;2003;4364.0;2871.0;2663.0;12356.0;"866,02";80202859375;Potatoes;46163.0;953998.35;20666.1;953998.35;953998350;"14,02";"14,0677";"-0,0477";"152,66"
Greece;2004;5017.0;2675.0;2627.0;13145.0;"772,25";80202859375;Potatoes;45646.0;924960.59;20263.8;924960.59;924960590;"14,15";"14,0677";"0,0823";"156,65"
Greece;2005;4975.0;2997.0;3108.0;13959.0;"834,49";80202859375;Potatoes;44455.0;892119.68;20068.0;892119.68;892119680;"13,83";"14,0677";"-0,2377";"138,72"
Greece;2006;1729.0;1583.0;1993.0;7505.0;"787,99";80202859375;Potatoes;45446.0;901705.0;19841.2;901705.0;901705000;"13,79";"14,0677";"-0,2777";"133,32"
Greece;2007;1603.0;1133.0;2239.0;7346.0;"707,17";80202859375;Potatoes;46049.0;950395.96;20638.8;950395.96;950395960;"14,72";"14,0677";"0,6523";"139,71"
Greece;2008;1509.0;1045.0;1637.0;5131.0;"593,96";80202859375;Potatoes;45383.0;912862.33;20114.8;912862.33;912862330;"14,64";"14,0677";"0,5723";"118,22"
Greece;2009;1229.0;554.0;1016.0;3404.0;"964,69";80202859375;Potatoes;45454.0;940931.7;20700.7;940931.7;940931700;"14,56";"14,0677";"0,4923";"108,76"
Greece;2010;1507.0;930.0;1579.0;5608.0;"943,41";80202859375;Potatoes;44623.0;922957.25;20683.5;922957.25;922957250;"15,03";"14,0677";"0,9623";"126,19"
Greece;2011;1700.0;1449.0;1103.0;5980.0;"690,95";80202859375;Potatoes;44642.0;902491.79;20216.0;902491.79;902491790;"13,84";"14,0677";"-0,2277";"110,03"
Greece;2012;2095.0;2139.0;918.0;6081.0;"862,63";80202859375;Potatoes;43979.0;875908.01;19916.5;875908.01;875908010;"14,77";"14,0677";"0,7023";"109,23"
Greece;2013;5514.0;2572.0;2260.0;10564.0;"773,37";80202859375;Potatoes;43225.0;893833.14;20678.7;893833.14;893833140;"14,84";"14,0677";"0,7723";"117,23"
Greece;2014;1868.0;1195.0;586.0;3908.0;"924,68";80202859375;Potatoes;26100.0;615428.83;23579.6;615428.83;615428830;"14,8";"14,0677";"0,7323";"123,06"
Greece;2015;1929.0;1315.0;689.0;4180.0;"881,15";80202859375;Potatoes;23429.0;580646.01;24783.1;580646.01;580646010;"14,48";"14,0677";"0,4123";"118,27"
Greece;2016;1804.0;1744.0;923.0;4707.0;"776,34";80202859375;Potatoes;20755.0;491973.22;23704.1;491973.22;491973220;"14,94";"14,0677";"0,8723";"125,66"
Greece;2017;1686.0;1674.0;894.0;4523.0;"797,74";80202859375;Potatoes;19793.0;499506.0;25236.5;499506.0;499506000;"14,63";"14,0677";"0,5623";"129,95"
Greece;2018;1729.0;1833.0;1011.0;4860.0;"917,7";80202859375;Potatoes;16830.0;465770.0;27675.0;465770.0;465770000;"15,36";"14,0677";"1,2923";"134,77"
Greece;2019;1756.0;1830.0;967.0;4867.0;"874,09";80202859375;Potatoes;15950.0;470210.0;29480.3;470210.0;470210000;"15,4";"14,0677";"1,3323";"141,51"
Greece;2020;1802.0;1910.0;863.0;4901.0;"741,43";80202859375;Potatoes;15730.0;450640.0;28648.4;450640.0;450640000;"15,28";"14,0677";"1,2123";"177,26"
Greece;2021;1651.0;1878.0;806.0;4712.0;"924,36";80202859375;Potatoes;12360.0;381740.0;30885.1;381740.0;381740000;"15,23";"14,0677";"1,1623";"188,19"
Greece;2022;1332.0;1483.0;751.0;3988.0;"774,83";80202859375;Potatoes;13210.0;391940.0;29669.9;391940.0;391940000;"15,06";"14,0677";"0,9923";"142,78"
Greece;2023;1414.0;1624.0;757.0;4217.0;"857,28";80202859375;Potatoes;10960.0;309140.0;28206.2;309140.0;309140000;"15,71";"14,0677";"1,6423";"142,18"
Hungary;1961;;;;;"495,41";689219375;Potatoes;268864.0;1830022.0;6806.5;1830022.0;1830022000;"11,14";"11,0786";"0,0614";"41,44"
Hungary;1962;;;;;"628,94";689219375;Potatoes;238399.0;2148619.0;9012.7;2148619.0;2148619000;"9,76";"11,0786";"-1,3186";"52,86"
Hungary;1963;;;;;"680,62";689219375;Potatoes;262979.0;2297645.0;8737.0;2297645.0;2297645000;"9,82";"11,0786";"-1,2586";"57,67"
Hungary;1964;;;;;"694,36";689219375;Potatoes;247945.0;1949097.0;7861.0;1949097.0;1949097000;"9,77";"11,0786";"-1,3086";"65,64"
Hungary;1965;;;;;"872,18";689219375;Potatoes;245128.0;1761996.0;7188.1;1761996.0;1761996000;"9,6";"11,0786";"-1,4786";"68,36"
Hungary;1966;;;;;"766,03";689219375;Potatoes;236964.0;2906524.0;12265.7;2906524.0;2906524000;"10,98";"11,0786";"-0,0986";"74,11"
Hungary;1967;;;;;"580,82";689219375;Potatoes;207658.0;1855134.0;8933.6;1855134.0;1855134000;"10,8";"11,0786";"-0,2786";"98,49"
Hungary;1968;;;;;"617,64";689219375;Potatoes;183091.0;1632257.0;8915.0;1632257.0;1632257000;"10,63";"11,0786";"-0,4486";"120,8"
Hungary;1969;;;;;"781,56";689219375;Potatoes;177393.0;2012708.0;11346.0;2012708.0;2012708000;"9,96";"11,0786";"-1,1186";"134,34"
Hungary;1970;;;;;"836,87";689219375;Potatoes;174000.0;1812669.0;10417.6;1812669.0;1812669000;"10,1";"11,0786";"-0,9786";"161,21"
Hungary;1971;;;;;"573,37";689219375;Potatoes;155300.0;1797166.0;11572.2;1797166.0;1797166000;"10,44";"11,0786";"-0,6386";"183,95"
Hungary;1972;;;;;"847,2";689219375;Potatoes;121700.0;1505668.0;12372.0;1505668.0;1505668000;"10,49";"11,0786";"-0,5886";"196,38"
